Date,BAC,C,GS,JPM,MS,WFC,^GSPC
2004-12-10,28.656145095825195,284.667236328125,78.94322967529297,21.500463485717773,28.455806732177734,17.65195083618164,1188.0
2004-12-13,28.706111907958984,289.9997253417969,79.70091247558594,21.85472297668457,28.826736450195312,17.716365814208984,1198.6800537109375
2004-12-14,28.62492561340332,290.6197509765625,79.2895736694336,22.134687423706055,28.991010665893555,17.632341384887695,1203.3800048828125
2004-12-15,28.687389373779297,293.3480529785156,78.83501434326172,22.300384521484375,29.4255313873291,17.51470184326172,1205.719970703125
2004-12-16,28.787322998046875,291.7358093261719,76.0568618774414,22.243242263793945,29.065208435058594,17.579126358032227,1203.2099609375
2004-12-17,28.23142433166504,289.06964111328125,74.86618041992188,22.00898551940918,28.67307472229004,17.366247177124023,1194.199951171875
2004-12-20,28.43128204345703,289.50372314453125,74.89503479003906,22.054685592651367,28.4293155670166,17.38865089416504,1194.6500244140625
2004-12-21,28.92473030090332,292.6039123535156,75.77542877197266,22.323232650756836,28.879728317260742,17.422269821166992,1205.449951171875
2004-12-22,29.230758666992188,299.5484924316406,75.33521270751953,22.300384521484375,29.187074661254883,17.447477340698242,1209.5699462890625
2004-12-23,29.16831398010254,302.2768859863281,75.29912567138672,22.37466049194336,29.18178367614746,17.481082916259766,1210.1300048828125
2004-12-27,29.14334487915039,299.5484924316406,75.19091033935547,22.2889461517334,29.065208435058594,17.453083038330078,1204.9200439453125
2004-12-28,29.336963653564453,299.79669189453125,75.87641143798828,22.40323257446289,29.26126480102539,17.528703689575195,1213.5400390625
2004-12-29,29.26824378967285,297.6884765625,75.51563262939453,22.37466049194336,29.27186393737793,17.478294372558594,1213.449951171875
2004-12-30,29.330713272094727,297.8122253417969,75.71045684814453,22.328943252563477,29.27716064453125,17.422269821166992,1213.550048828125
2004-12-31,29.349441528320312,298.742431640625,75.07548522949219,22.2889461517334,29.420238494873047,17.408262252807617,1211.9200439453125
2005-01-03,29.01841163635254,299.30047607421875,75.73210906982422,22.368946075439453,29.621606826782227,17.341041564941406,1202.0799560546875
2005-01-04,28.618661880493164,296.7581787109375,75.24141693115234,22.13839340209961,29.303653717041016,17.355043411254883,1188.050048828125
2005-01-05,28.287633895874023,300.4786071777344,74.90229034423828,22.184505462646484,29.134077072143555,17.374649047851562,1183.739990234375
2005-01-06,28.243921279907227,303.3929138183594,75.93415832519531,22.311296463012695,29.822956085205078,17.4362735748291,1187.8900146484375
2005-01-07,27.937875747680664,301.65679931640625,75.60942077636719,22.132627487182617,29.706382751464844,17.41386604309082,1186.18994140625
2005-01-10,28.287633895874023,299.7346496582031,75.7537612915039,22.057706832885742,29.70108985900879,17.402652740478516,1190.25
2005-01-11,28.218931198120117,298.9906005859375,75.16926574707031,21.844453811645508,29.383134841918945,17.369043350219727,1182.989990234375
2005-01-12,28.14398765563965,298.0604248046875,74.519775390625,21.89632225036621,29.43638801574707,17.136568069458008,1187.699951171875
2005-01-13,27.79421615600586,295.1462097167969,74.28170776367188,21.769514083862305,29.55354881286621,16.98530387878418,1177.449951171875
2005-01-14,28.037805557250977,294.5880432128906,75.205322265625,21.792572021484375,29.85706329345703,16.999319076538086,1184.52001953125
2005-01-18,28.56245231628418,298.6805725097656,75.7681655883789,22.132627487182617,30.05942726135254,17.214982986450195,1195.97998046875
2005-01-19,28.0877685546875,297.87445068359375,75.08985900878906,21.80986785888672,29.516252517700195,17.08614158630371,1184.6300048828125
2005-01-20,28.30011558532715,296.20025634765625,74.61360931396484,21.46980857849121,29.20742416381836,16.957304000854492,1175.4100341796875
2005-01-21,28.162721633911133,297.1922607421875,74.74382781982422,21.239253997802734,29.01038932800293,16.83965492248535,1167.8699951171875
2005-01-24,28.243921279907227,299.85858154296875,74.67871856689453,21.25655174255371,28.79206657409668,16.79203987121582,1163.75
2005-01-25,28.475027084350586,300.78875732421875,74.40386199951172,21.245027542114258,28.96778678894043,16.898473739624023,1168.4100341796875
2005-01-26,28.587446212768555,300.6025695800781,74.69322967529297,21.22772979736328,28.845306396484375,17.049732208251953,1174.0699462890625
2005-01-27,28.437545776367188,301.09881591796875,75.22846984863281,21.18161964416504,28.62166976928711,16.926494598388672,1174.550048828125
2005-01-28,28.54371452331543,299.9825744628906,76.76199340820312,21.325714111328125,28.951826095581055,16.951696395874023,1171.3599853515625
2005-01-31,28.962186813354492,304.1369323730469,78.01337432861328,21.51592254638672,29.79848289489746,17.170177459716797,1181.27001953125
2005-02-01,29.155839920043945,306.80316162109375,78.41121673583984,21.613893508911133,30.485414505004883,17.31022834777832,1189.4100341796875
2005-02-02,29.187044143676758,308.0432434082031,78.54862213134766,21.62542724609375,30.389549255371094,17.157793045043945,1193.18994140625
2005-02-03,28.980932235717773,307.48028564453125,78.65715789794922,21.550495147705078,30.448129653930664,17.2340087890625,1189.8900146484375
2005-02-04,29.286975860595703,311.4215393066406,79.58304595947266,21.723413467407227,31.246875762939453,17.214242935180664,1203.030029296875
2005-02-07,29.130849838256836,311.10870361328125,79.27202606201172,21.884788513183594,30.922061920166016,17.33845329284668,1201.719970703125
2005-02-08,29.286975860595703,309.54461669921875,80.68978881835938,21.763757705688477,31.204286575317383,17.3441104888916,1202.300048828125
2005-02-09,29.005903244018555,307.6679992675781,80.617431640625,21.613893508911133,30.97530174255371,17.194486618041992,1191.989990234375
2005-02-10,29.311975479125977,306.41668701171875,81.57221221923828,21.58506965637207,31.348058700561523,17.058982849121094,1197.010009765625
2005-02-11,29.243267059326172,309.04425048828125,81.57221221923828,21.602378845214844,32.120174407958984,17.02228355407715,1205.300048828125
2005-02-14,29.311975479125977,308.1059265136719,80.99358367919922,21.613893508911133,32.093544006347656,17.30739974975586,1206.1400146484375
2005-02-15,29.39317512512207,309.04425048828125,81.52886962890625,21.64271354675293,31.949758529663086,17.304576873779297,1210.1199951171875
2005-02-16,29.212038040161133,307.6679992675781,81.21060180664062,21.51592254638672,31.80600357055664,17.152141571044922,1210.3399658203125
2005-02-17,28.95594596862793,305.29071044921875,80.00257110595703,21.19890785217285,31.742103576660156,17.05052375793457,1200.75
